ts,container,cpu_pct,mem_used,mem_pct,net_io,block_io
17:20:50,facultylens-perf-ai-service,0.10%,414.9MiB / 7.317GiB,5.54%,144MB / 7.06MB,553MB / 0B
17:20:57,facultylens-perf-scheduler,0.09%,32.43MiB / 7.317GiB,0.43%,1.79kB / 911B,610kB / 709kB
17:20:57,facultylens-perf-worker,0.00%,41.32MiB / 7.317GiB,0.55%,109kB / 902kB,9.4MB / 709kB
17:20:57,facultylens-perf-app,0.00%,69.3MiB / 7.317GiB,0.92%,39.3MB / 93.3MB,7.63MB / 717kB
17:20:57,facultylens-perf-nginx,0.00%,15.46MiB / 7.317GiB,0.21%,887MB / 906MB,13.4MB / 4.1kB
17:20:57,facultylens-perf-redis,0.29%,12.24MiB / 7.317GiB,0.16%,599MB / 1.14GB,39MB / 788MB
17:20:57,facultylens-perf-mysql,0.84%,617MiB / 7.317GiB,8.24%,271MB / 935MB,50.6MB / 2.61GB
17:20:57,facultylens-perf-ai-service,0.10%,414.9MiB / 7.317GiB,5.54%,144MB / 7.06MB,553MB / 0B
17:21:04,facultylens-perf-scheduler,0.07%,32.44MiB / 7.317GiB,0.43%,1.79kB / 911B,610kB / 709kB
17:21:04,facultylens-perf-worker,0.07%,41.33MiB / 7.317GiB,0.55%,111kB / 917kB,9.4MB / 709kB
17:21:04,facultylens-perf-app,0.00%,69.3MiB / 7.317GiB,0.92%,39.3MB / 93.3MB,7.63MB / 717kB
17:21:04,facultylens-perf-nginx,0.00%,15.46MiB / 7.317GiB,0.21%,887MB / 906MB,13.4MB / 4.1kB
17:21:04,facultylens-perf-redis,0.35%,12.24MiB / 7.317GiB,0.16%,599MB / 1.14GB,39MB / 788MB
17:21:04,facultylens-perf-mysql,0.42%,617MiB / 7.317GiB,8.24%,271MB / 935MB,50.6MB / 2.61GB
17:21:04,facultylens-perf-ai-service,0.12%,414.9MiB / 7.317GiB,5.54%,144MB / 7.06MB,553MB / 0B
17:21:12,facultylens-perf-scheduler,0.07%,32.44MiB / 7.317GiB,0.43%,1.79kB / 911B,610kB / 709kB
17:21:12,facultylens-perf-worker,0.08%,41.33MiB / 7.317GiB,0.55%,112kB / 930kB,9.4MB / 709kB
17:21:12,facultylens-perf-app,0.00%,69.3MiB / 7.317GiB,0.92%,40.2MB / 93.9MB,7.63MB / 717kB
17:21:12,facultylens-perf-nginx,0.00%,15.47MiB / 7.317GiB,0.21%,888MB / 906MB,13.4MB / 4.1kB
17:21:12,facultylens-perf-redis,0.37%,12.77MiB / 7.317GiB,0.17%,599MB / 1.14GB,39MB / 788MB
17:21:12,facultylens-perf-mysql,0.50%,617MiB / 7.317GiB,8.24%,271MB / 935MB,50.6MB / 2.62GB
17:21:12,facultylens-perf-ai-service,0.15%,414.9MiB / 7.317GiB,5.54%,144MB / 7.06MB,553MB / 0B
17:21:19,facultylens-perf-scheduler,0.06%,32.44MiB / 7.317GiB,0.43%,1.79kB / 911B,610kB / 709kB
17:21:19,facultylens-perf-worker,0.00%,41.33MiB / 7.317GiB,0.55%,113kB / 940kB,9.4MB / 709kB
17:21:19,facultylens-perf-app,0.00%,69.3MiB / 7.317GiB,0.93%,40.6MB / 94.1MB,7.63MB / 717kB
17:21:19,facultylens-perf-nginx,0.00%,15.46MiB / 7.317GiB,0.21%,888MB / 906MB,13.4MB / 4.1kB
17:21:19,facultylens-perf-redis,0.28%,11.96MiB / 7.317GiB,0.16%,599MB / 1.14GB,39MB / 788MB
17:21:19,facultylens-perf-mysql,0.45%,617.1MiB / 7.317GiB,8.24%,271MB / 935MB,50.6MB / 2.62GB
17:21:19,facultylens-perf-ai-service,0.08%,414.9MiB / 7.317GiB,5.54%,144MB / 7.06MB,553MB / 0B
17:21:26,facultylens-perf-scheduler,0.07%,32.44MiB / 7.317GiB,0.43%,1.79kB / 911B,610kB / 709kB
17:21:26,facultylens-perf-worker,0.08%,41.33MiB / 7.317GiB,0.55%,115kB / 953kB,9.4MB / 709kB
17:21:26,facultylens-perf-app,0.00%,69.3MiB / 7.317GiB,0.93%,40.6MB / 94.1MB,7.63MB / 717kB
17:21:26,facultylens-perf-nginx,0.00%,15.46MiB / 7.317GiB,0.21%,888MB / 906MB,13.4MB / 4.1kB
17:21:26,facultylens-perf-redis,0.34%,12.21MiB / 7.317GiB,0.16%,599MB / 1.14GB,39MB / 788MB
17:21:26,facultylens-perf-mysql,2.68%,617.1MiB / 7.317GiB,8.24%,271MB / 935MB,50.6MB / 2.62GB
17:21:26,facultylens-perf-ai-service,0.08%,414.9MiB / 7.317GiB,5.54%,144MB / 7.06MB,553MB / 0B
17:21:34,facultylens-perf-scheduler,0.07%,32.44MiB / 7.317GiB,0.43%,1.79kB / 911B,610kB / 709kB
17:21:34,facultylens-perf-worker,0.00%,41.33MiB / 7.317GiB,0.55%,116kB / 962kB,9.4MB / 709kB
17:21:34,facultylens-perf-app,0.00%,69.3MiB / 7.317GiB,0.93%,41MB / 94.5MB,7.63MB / 717kB
17:21:34,facultylens-perf-nginx,0.00%,15.46MiB / 7.317GiB,0.21%,889MB / 907MB,13.4MB / 4.1kB
17:21:34,facultylens-perf-redis,0.29%,12.1MiB / 7.317GiB,0.16%,599MB / 1.14GB,39MB / 788MB
17:21:34,facultylens-perf-mysql,0.48%,617.1MiB / 7.317GiB,8.24%,271MB / 936MB,50.6MB / 2.62GB
17:21:34,facultylens-perf-ai-service,0.11%,414.9MiB / 7.317GiB,5.54%,144MB / 7.06MB,553MB / 0B
17:21:41,facultylens-perf-scheduler,0.07%,31.84MiB / 7.317GiB,0.42%,1.79kB / 911B,610kB / 709kB
17:21:41,facultylens-perf-worker,0.00%,32.19MiB / 7.317GiB,0.43%,117kB / 975kB,9.4MB / 709kB
17:21:41,facultylens-perf-app,0.00%,67.59MiB / 7.317GiB,0.90%,41.6MB / 94.9MB,7.63MB / 717kB
17:21:41,facultylens-perf-nginx,0.00%,14.88MiB / 7.317GiB,0.20%,889MB / 907MB,13.4MB / 4.1kB
17:21:41,facultylens-perf-redis,0.29%,10.49MiB / 7.317GiB,0.14%,599MB / 1.14GB,39MB / 788MB
17:21:41,facultylens-perf-mysql,0.45%,613.6MiB / 7.317GiB,8.19%,271MB / 936MB,50.6MB / 2.62GB
17:21:41,facultylens-perf-ai-service,0.11%,414.9MiB / 7.317GiB,5.54%,144MB / 7.06MB,553MB / 0B
17:21:48,facultylens-perf-scheduler,0.08%,31.84MiB / 7.317GiB,0.42%,1.79kB / 911B,610kB / 709kB
17:21:48,facultylens-perf-worker,0.07%,32.19MiB / 7.317GiB,0.43%,119kB / 988kB,9.4MB / 709kB
17:21:48,facultylens-perf-app,20.42%,67.62MiB / 7.317GiB,0.90%,42.5MB / 95.5MB,7.63MB / 717kB
17:21:48,facultylens-perf-nginx,0.77%,14.88MiB / 7.317GiB,0.20%,889MB / 908MB,13.4MB / 4.1kB
17:21:48,facultylens-perf-redis,0.65%,10.91MiB / 7.317GiB,0.15%,599MB / 1.14GB,39MB / 788MB
17:21:48,facultylens-perf-mysql,7.92%,613.7MiB / 7.317GiB,8.19%,271MB / 936MB,50.7MB / 2.62GB
17:21:48,facultylens-perf-ai-service,0.09%,414.9MiB / 7.317GiB,5.54%,144MB / 7.06MB,553MB / 0B
17:21:55,facultylens-perf-scheduler,0.08%,31.84MiB / 7.317GiB,0.42%,1.79kB / 911B,610kB / 709kB
17:21:55,facultylens-perf-worker,0.08%,32.19MiB / 7.317GiB,0.43%,120kB / 998kB,9.4MB / 709kB
17:21:55,facultylens-perf-app,0.01%,67.66MiB / 7.317GiB,0.90%,42.5MB / 95.5MB,13MB / 717kB
17:21:55,facultylens-perf-nginx,0.00%,14.88MiB / 7.317GiB,0.20%,889MB / 908MB,13.4MB / 4.1kB
17:21:55,facultylens-perf-redis,0.29%,11.26MiB / 7.317GiB,0.15%,599MB / 1.14GB,41.8MB / 788MB
17:21:55,facultylens-perf-mysql,2.94%,614.8MiB / 7.317GiB,8.21%,271MB / 936MB,50.7MB / 2.62GB
17:21:55,facultylens-perf-ai-service,0.13%,414.9MiB / 7.317GiB,5.54%,144MB / 7.06MB,553MB / 0B
17:22:03,facultylens-perf-scheduler,0.07%,39.68MiB / 7.317GiB,0.53%,1.79kB / 911B,9.43MB / 709kB
17:22:03,facultylens-perf-worker,0.07%,32.39MiB / 7.317GiB,0.43%,122kB / 1.01MB,10.6MB / 709kB
17:22:03,facultylens-perf-app,0.00%,68.8MiB / 7.317GiB,0.92%,42.9MB / 95.8MB,13MB / 717kB
17:22:03,facultylens-perf-nginx,0.00%,14.88MiB / 7.317GiB,0.20%,890MB / 908MB,13.4MB / 4.1kB
17:22:03,facultylens-perf-redis,0.35%,11.36MiB / 7.317GiB,0.15%,599MB / 1.14GB,41.8MB / 788MB
17:22:03,facultylens-perf-mysql,0.42%,613.8MiB / 7.317GiB,8.19%,271MB / 936MB,50.7MB / 2.63GB
17:22:03,facultylens-perf-ai-service,0.12%,414.9MiB / 7.317GiB,5.54%,144MB / 7.06MB,553MB / 0B
17:22:10,facultylens-perf-scheduler,0.08%,39.68MiB / 7.317GiB,0.53%,1.79kB / 911B,9.43MB / 709kB
17:22:10,facultylens-perf-worker,0.08%,32.39MiB / 7.317GiB,0.43%,124kB / 1.03MB,10.6MB / 709kB
17:22:10,facultylens-perf-app,0.00%,68.81MiB / 7.317GiB,0.92%,43.3MB / 96.2MB,13MB / 717kB
17:22:10,facultylens-perf-nginx,0.19%,15.23MiB / 7.317GiB,0.20%,890MB / 908MB,14.1MB / 4.1kB
17:22:10,facultylens-perf-redis,2.69%,11.73MiB / 7.317GiB,0.16%,599MB / 1.14GB,41.8MB / 788MB
17:22:10,facultylens-perf-mysql,0.47%,613.8MiB / 7.317GiB,8.19%,271MB / 937MB,50.7MB / 2.63GB
17:22:10,facultylens-perf-ai-service,0.11%,414.9MiB / 7.317GiB,5.54%,144MB / 7.06MB,553MB / 0B
17:22:17,facultylens-perf-scheduler,0.07%,39.68MiB / 7.317GiB,0.53%,1.79kB / 911B,9.43MB / 709kB
17:22:17,facultylens-perf-worker,0.00%,32.39MiB / 7.317GiB,0.43%,125kB / 1.04MB,10.6MB / 709kB
17:22:17,facultylens-perf-app,0.00%,68.81MiB / 7.317GiB,0.92%,43.3MB / 96.2MB,13MB / 717kB
17:22:17,facultylens-perf-nginx,0.00%,15.21MiB / 7.317GiB,0.20%,890MB / 908MB,14.1MB / 4.1kB
17:22:17,facultylens-perf-redis,0.39%,11.8MiB / 7.317GiB,0.16%,599MB / 1.14GB,41.8MB / 788MB
17:22:17,facultylens-perf-mysql,0.50%,613.8MiB / 7.317GiB,8.19%,271MB / 937MB,50.7MB / 2.63GB
17:22:17,facultylens-perf-ai-service,0.10%,414.9MiB / 7.317GiB,5.54%,144MB / 7.06MB,553MB / 0B
